startcong,district,statename,pop_density
63,12,Missouri,123013904.68645348
63,13,Missouri,127401.13781473329
63,14,Missouri,82432.75039383193
63,15,Missouri,183114.2590794115
63,16,Missouri,105429.75264842682
63,1,Missouri,159338.9079803855
63,2,Missouri,168432.70822440705
63,3,Missouri,171687.3568544038
63,4,Missouri,257689.18574026952
63,5,Missouri,1346182.1089472703
63,6,Missouri,173734.1245446677
63,7,Missouri,165833.12108613824
63,8,Missouri,181032.82644348647
63,9,Missouri,130232.22252096307
63,11,Missouri,92096017.09655571
64,10,Missouri,1502606.2831533453
64,12,Missouri,127215799.029099
64,13,Missouri,131752.8907453862
64,14,Missouri,85248.47848905348
64,15,Missouri,189369.05418769357
64,16,Missouri,109031.00961469501
64,1,Missouri,164781.58747025803
64,2,Missouri,174186.01266270227
64,3,Missouri,177551.83319396127
64,4,Missouri,266491.302334185
64,5,Missouri,1392164.8375028258
64,6,Missouri,179668.51413184014
64,7,Missouri,171497.62913578664
64,8,Missouri,187216.52422305776
64,9,Missouri,134680.6793066881
64,11,Missouri,95241821.90784562
65,10,Missouri,1543285.1197330544
65,12,Missouri,130659808.78540167
65,13,Missouri,135319.72949191954
65,14,Missouri,87556.34114343261
65,15,Missouri,194495.68841977546
65,16,Missouri,111982.71737205185
65,1,Missouri,169242.58523341166
65,2,Missouri,178901.6087726209
65,3,Missouri,182358.54942289094
65,4,Missouri,273705.8044024289
65,5,Missouri,1429853.7827386651
65,6,Missouri,184532.53354053735
65,7,Missouri,176140.44482718772
65,8,Missouri,192284.88476385662
65,9,Missouri,138326.77968932697
65,11,Missouri,97820226.21267283
66,10,Missouri,1561905.9244275133
66,12,Missouri,132236309.94497299
66,13,Missouri,136952.45582482938
66,14,Missouri,88612.76908882438
66,15,Missouri,196842.41371484305
66,16,Missouri,113333.86647773391
66,1,Missouri,171284.61433439967
66,2,Missouri,181060.1806877416
66,3,Missouri,184558.83172312842
66,4,Missouri,277008.2546511548
66,5,Missouri,1447105.9597275907
66,6,Missouri,186759.0464660468
66,7,Missouri,178265.7013854117
66,8,Missouri,194604.9351804016
66,9,Missouri,139995.78816719912
66,11,Missouri,99000495.04581562
67,10,Missouri,1622042.4558003084
67,12,Missouri,137327674.84554678
67,13,Missouri,142225.40186305498
67,14,Missouri,92024.53959625332
67,15,Missouri,204421.24404177078
67,16,Missouri,117697.44914327539
67,1,Missouri,177879.41778734972
67,2,Missouri,188031.36318087621
67,3,Missouri,191664.71934444102
67,4,Missouri,287673.63169840444
67,5,Missouri,1502822.4606934309
67,6,Missouri,193949.64679690555
67,7,Missouri,185129.290783721
67,8,Missouri,202097.6180665789
67,9,Missouri,145385.90864469312
67,11,Missouri,102812213.97403923
68,10,Missouri,1672988.1405542493
68,12,Missouri,141640911.1641492
68,13,Missouri,146692.46772893748
68,14,Missouri,94914.87897493754
68,15,Missouri,210841.77897827595
68,16,Missouri,121394.13237061903
68,1,Missouri,183466.31763106416
68,2,Missouri,193937.1189261784
68,3,Missouri,197684.59282879857
68,4,Missouri,296708.9871541882
68,5,Missouri,1550023.6415563906
68,6,Missouri,200041.28609310274
68,7,Missouri,190943.89720987316
68,8,Missouri,208445.1717343171
68,9,Missouri,149952.24082853436
68,11,Missouri,106041376.45572767
69,10,Missouri,1731002.5577483824
69,12,Missouri,146552610.60351986
69,13,Missouri,151779.340621679
69,14,Missouri,98206.25400223356
69,15,Missouri,218153.16549148012
69,16,Missouri,125603.7317512433
69,1,Missouri,189828.40187667852
69,2,Missouri,200662.30044664277
69,3,Missouri,204539.72596645655
69,4,Missouri,306998.00149251404
69,5,Missouri,1603774.003571647
69,6,Missouri,206978.14257530795
69,7,Missouri,197565.28240973316
69,8,Missouri,215673.45080095236
69,9,Missouri,155152.15327725
69,11,Missouri,109718586.41580819
70,10,Missouri,1778914.515894799
70,12,Missouri,150609001.22758538
70,13,Missouri,155980.40051197505
70,14,Missouri,100924.47871565731
70,15,Missouri,224191.36877878886
70,16,Missouri,129080.28394451515
70,1,Missouri,195082.6115859623
70,2,Missouri,206216.3787450994
70,3,Missouri,210201.12649178662
70,4,Missouri,315495.3173010335
70,5,Missouri,1648164.4364982084
70,6,Missouri,212707.03538364123
70,7,Missouri,203033.639171905
70,8,Missouri,221643.01872666916
70,9,Missouri,159446.56834952778
70,11,Missouri,112755457.90782729
71,10,Missouri,1819742.7971349773
71,12,Missouri,154065663.48115587
71,13,Missouri,159560.34300114814
71,14,Missouri,103240.8199249754
71,15,Missouri,229336.83708225974
71,16,Missouri,132042.835595176
71,1,Missouri,199559.99802568887
71,2,Missouri,210949.29886717792
71,3,Missouri,215025.50148717087
71,4,Missouri,322736.3237853988
71,5,Missouri,1685991.8422235255
71,6,Missouri,217588.9240774549
71,7,Missouri,207693.5114969997
71,8,Missouri,226729.99925475975
71,9,Missouri,163106.06366377074
71,11,Missouri,115343334.67519979
72,10,Missouri,1853706.3080075716
72,12,Missouri,156941130.74222925
72,13,Missouri,162538.36245141688
72,14,Missouri,105167.69701746231
72,15,Missouri,233617.1585496632
72,16,Missouri,134507.2708381376
72,1,Missouri,203284.56732930217
72,2,Missouri,214886.43702588996
72,3,Missouri,219038.71751371183
72,4,Missouri,328759.84461434453
72,5,Missouri,1717459.0376725846
72,6,Missouri,221649.98358558744
72,7,Missouri,211569.8839420516
72,8,Missouri,230961.66694260892
72,9,Missouri,166150.26011579254
72,11,Missouri,117496091.98106198
58,0,North Dakota,8487.338001738748
59,0,North Dakota,8823.117943021942
60,0,North Dakota,9158.476843626413
61,0,North Dakota,9524.992754456534
62,0,North Dakota,9880.035306791397
58,1,Indiana,304401.5075975288
58,10,Indiana,156463.26486841595
58,11,Indiana,307791.8809812032
58,12,Indiana,267280.65908037877
58,13,Indiana,218104.19388584807
58,2,Indiana,193895.04240323935
58,3,Indiana,212952.23538749147
58,4,Indiana,204128.32297872083
58,5,Indiana,245274.76839452377
58,6,Indiana,221982.53577258287
58,7,Indiana,1688967.8055465315
58,8,Indiana,281600.2081391821
58,9,Indiana,220760.05381667058
59,1,Indiana,316444.3790286742
59,10,Indiana,162653.33599315854
59,11,Indiana,319968.88391217403
59,12,Indiana,277854.93855337217
59,13,Indiana,226732.93158918983
59,2,Indiana,201566.00660189908
59,3,Indiana,221377.1489563735
59,4,Indiana,212204.14089595116
59,5,Indiana,254978.4407724696
59,6,Indiana,230764.71020847108
59,7,Indiana,1755787.5210402983
59,8,Indiana,292741.0041502446
59,9,Indiana,229493.86386324238
60,1,Indiana,328472.1496805956
60,10,Indiana,168835.64527323065
60,11,Indiana,332130.61787395243
60,12,Indiana,288415.95874176
60,13,Indiana,235350.84955873434
60,2,Indiana,209227.3520366734
60,3,Indiana,229791.49837031026
60,4,Indiana,220269.83239573048
60,5,Indiana,264669.94553614844
60,6,Indiana,239535.87251340522
60,7,Indiana,1822523.4500569575
60,8,Indiana,303867.83051113645
60,9,Indiana,238216.7224238624
61,1,Indiana,341617.3779950935
61,10,Indiana,175592.3310589215
61,11,Indiana,345422.25555597135
61,12,Indiana,299958.1659909648
61,13,Indiana,244769.4278292786
61,2,Indiana,217600.48599897223
61,3,Indiana,238987.59525019972
61,4,Indiana,229084.87878688917
61,5,Indiana,275261.85375558655
61,6,Indiana,249121.93250894215
61,7,Indiana,1895459.5783796213
61,8,Indiana,316028.4109846536
61,9,Indiana,247749.99094491667
62,1,Indiana,354351.11007573723
62,10,Indiana,182137.50657734057
62,11,Indiana,358297.81382749625
62,12,Indiana,311139.057734666
62,13,Indiana,253893.16835384653
62,2,Indiana,225711.50864539208
62,3,Indiana,247895.81890782953
62,4,Indiana,237623.98030250607
62,5,Indiana,285522.19448624837
62,6,Indiana,258407.91193598005
62,7,Indiana,1966112.5252010871
62,8,Indiana,327808.3184910215
62,9,Indiana,256984.83147378394
107,11,Texas,233818.03702192634
107,26,Texas,3587195.3358455608
107,1,Texas,220547.6270790385
107,17,Texas,92896.95798021875
107,13,Texas,80862.53441119885
107,14,Texas,171466.65470439728
107,15,Texas,323004.1407152446
107,23,Texas,46061.08702065097
107,24,Texas,1229348.5104187194
107,25,Texas,8839093.95425657
107,12,Texas,1511228.2368804151
107,22,Texas,1590959.9283675938
107,27,Texas,659365.668798265
107,28,Texas,224107.55855994756
107,2,Texas,182108.94060997
107,3,Texas,6956083.651233246
107,4,Texas,370508.9334326679
107,5,Texas,395829.26204912394
107,6,Texas,3048587.0383772124
107,7,Texas,5792099.655411497
107,8,Texas,856705.5499344436
107,9,Texas,1201372.793601718
107,10,Texas,3314024.574971195
107,16,Texas,5470404.811322238
107,18,Texas,17272858.690990184
107,19,Texas,127350.17159035076
107,20,Texas,9324919.813817443
107,21,Texas,154178.9289762133
107,29,Texas,10292738.422921592
107,30,Texas,9876700.253040211
98,8,Wisconsin,178515.25341471998
98,4,Wisconsin,6522326.654169394
98,1,Wisconsin,838878.3626110925
98,3,Wisconsin,164214.94161635343
98,9,Wisconsin,801526.125436172
98,6,Wisconsin,263610.8663275751
98,2,Wisconsin,335652.3604747011
98,7,Wisconsin,106098.26681505093
98,5,Wisconsin,21277682.494033445
99,8,Wisconsin,181670.1497392459
99,4,Wisconsin,6637595.59615046
99,1,Wisconsin,853703.8422958881
99,3,Wisconsin,167117.1088307936
99,9,Wisconsin,815691.479817825
99,6,Wisconsin,268269.65563198185
99,2,Wisconsin,341584.33759219694
99,7,Wisconsin,107973.33925625989
99,5,Wisconsin,21653722.529889118
100,8,Wisconsin,185003.2024464803
100,4,Wisconsin,6759373.752897897
100,1,Wisconsin,869366.5139391097
100,3,Wisconsin,170183.1608641802
100,9,Wisconsin,830656.7490102437
100,6,Wisconsin,273191.525863588
100,2,Wisconsin,347851.29230542126
100,7,Wisconsin,109954.29667405118
100,5,Wisconsin,22050997.473535836
101,8,Wisconsin,188462.38760030444
101,4,Wisconsin,6885760.3506755065
101,1,Wisconsin,885621.9068105926
101,3,Wisconsin,173365.24125904546
101,9,Wisconsin,846188.3476858466
101,6,Wisconsin,278299.6540360788
101,2,Wisconsin,354355.4068838138
101,7,Wisconsin,112010.21930470988
101,5,Wisconsin,22463306.461049367
102,8,Wisconsin,193167.25102104785
102,4,Wisconsin,7057659.701046712
102,1,Wisconsin,907730.9873916956
102,3,Wisconsin,177693.212438939
102,9,Wisconsin,867312.9904051668
102,6,Wisconsin,285247.2571040014
102,2,Wisconsin,363201.7014310639
102,7,Wisconsin,114806.49494499221
102,5,Wisconsin,23024090.977383114
92,19,New York,259041736.51232392
92,1,New York,2179526.2011325797
92,21,New York,173195668.58028284
92,22,New York,174617695.8888534
92,5,New York,22060505.397306822
92,6,New York,74052038.20258954
92,7,New York,45521429.09819523
92,8,New York,82194702.11644253
92,12,New York,292219814.0973432
92,18,New York,499071747.5406117
92,20,New York,372857703.8360557
92,10,New York,191434447.52192312
92,11,New York,69533991.09143804
92,13,New York,159303187.3616342
92,14,New York,157696837.1074792
92,15,New York,199487974.27373692
92,16,New York,27133358.602167793
92,17,New York,258521543.36869133
92,23,New York,231004033.9821101
92,24,New York,68615268.43140492
92,25,New York,7899956.486137432
92,26,New York,5327667.705643705
92,27,New York,933735.0081869854
92,28,New York,245340.74894281378
92,29,New York,1690505.2444825864
92,2,New York,10281496.83075109
92,30,New York,364833.79943169514
92,31,New York,192121.79380073768
92,32,New York,260970.95938496516
92,33,New York,817843.3390715637
92,34,New York,490467.8690662019
92,35,New York,627842.3377147624
92,36,New York,1859199.1989427255
92,37,New York,785690.2680969932
92,38,New York,325484.5124721447
92,39,New York,4234392.84869406
92,3,New York,13386378.737356314
92,40,New York,2880426.076250738
92,41,New York,48380449.37475857
92,4,New York,27903900.461516563
92,9,New York,128361938.45714553
88,1,Nebraska,90811.6354058096
88,2,Nebraska,1007137.2661805965
88,3,Nebraska,26378.304743315173
89,1,Nebraska,93669.03252690984
89,2,Nebraska,1038826.9402193606
89,3,Nebraska,27208.300720110805
90,1,Nebraska,95794.5558295636
90,2,Nebraska,1062399.8416286542
90,3,Nebraska,27825.707302052302
63,3,California,144694.33214124112
63,4,California,53982432.76299985
63,5,California,26681983.25847511
63,6,California,1135405.2028952334
63,7,California,33024.76570622144
63,8,California,58352.605272265966
63,9,California,248609.9645384982
63,10,California,1614355.5751173228
63,11,California,17393.811821441137
63,1,California,48433.93819294085
63,2,California,20763.30132617976
64,3,California,149636.78394932608
64,4,California,55826358.2883886
64,5,California,27593383.27288905
64,6,California,1174188.2389334443
64,7,California,34152.82172998448
64,8,California,60345.80663106457
64,9,California,257101.95417318423
64,10,California,1669498.5410722173
64,11,California,17987.947579312113
64,1,California,50088.338899947856
64,2,California,21472.531706269685
65,3,California,153687.77877666947
65,4,California,57337699.83614778
65,5,California,28340396.47350175
65,6,California,1205976.0811785543
65,7,California,35077.41326767885
65,8,California,61979.499524364735
65,9,California,264062.26606286067
65,10,California,1714695.515877765
65,11,California,18474.920639512296
65,1,California,51444.33972032518
65,2,California,22053.840075617707
66,3,California,155542.12835597506
66,4,California,58029518.928178616
66,5,California,28682343.00104158
66,6,California,1220527.018517793
66,7,California,35500.64657258964
66,8,California,62727.32514708774
66,9,California,267248.3603371211
66,10,California,1735384.5058144704
66,11,California,18697.833362880934
66,1,California,52065.05133758827
66,2,California,22319.934942703538
67,3,California,161530.8143167501
67,4,California,60263772.560868874
67,5,California,29786671.11245432
67,6,California,1267519.7728140173
67,7,California,36867.49313676382
67,8,California,65142.45380345799
67,9,California,277537.9617493393
67,10,California,1802200.3128010693
67,11,California,19417.737695814634
67,1,California,54069.66092656635
67,2,California,23179.297499006418
68,3,California,166604.23142417608
68,4,California,62156558.50367234
68,5,California,30722221.443420034
68,6,California,1307330.4833994617
68,7,California,38025.44043727819
68,8,California,67188.47109708776
68,9,California,286254.9724884675
68,10,California,1858804.459425651
68,11,California,20027.61688840186
68,1,California,55767.900014246836
68,2,California,23907.32109603338
69,3,California,172381.58701555996
69,4,California,64311969.1900798
69,5,California,31787579.725851513
69,6,California,1352664.9446762868
69,7,California,39344.05335033091
69,8,California,69518.37404043501
69,9,California,296181.4716639723
69,10,California,1923262.4521498007
69,11,California,20722.117042588892
69,1,California,57701.770398047265
69,2,California,24736.358234096944
70,3,California,177152.89098927882
70,4,California,66092043.033619806
70,5,California,32667419.66749894
70,6,California,1390104.996931181
70,7,California,40433.04691015756
70,8,California,71442.55457530654
70,9,California,304379.3996280805
70,10,California,1976495.920638627
70,11,California,21295.678993728416
70,1,California,59298.882312128706
70,2,California,25421.02929659869
71,3,California,181218.76823700187
71,4,California,67608936.90153974
71,5,California,33417177.222265247
71,6,California,1422009.6203748407
71,7,California,41361.035183846405
71,8,California,73082.24927938297
71,9,California,311365.2820978072
71,10,California,2021858.9387020937
71,11,California,21784.441080600904
71,1,California,60659.86476667347
71,2,California,26004.47325878047
72,3,California,184601.01852810112
72,4,California,68870783.83241108
72,5,California,34040872.320114635
72,6,California,1448549.8761068995
72,7,California,42132.99371028211
72,8,California,74446.24960508937
72,9,California,317176.5748588099
72,10,California,2059594.7265043997
72,11,California,22191.02386947593
72,1,California,61792.01485941001
72,2,California,26489.818337025154
64,1,Oklahoma,111893.25193747616
64,2,Oklahoma,161936.3037456659
64,3,Oklahoma,78824.30552275719
64,4,Oklahoma,134217.52869176725
64,5,Oklahoma,198208.07462443743
64,6,Oklahoma,105563.27453707808
64,7,Oklahoma,88270.4860302069
64,8,Oklahoma,59524.09345397292
65,1,Oklahoma,114922.44685098651
65,2,Oklahoma,166320.2734589882
65,3,Oklahoma,80958.2517725627
65,4,Oklahoma,137851.09057487542
65,5,Oklahoma,203574.00046064894
65,6,Oklahoma,108421.10312588248
65,7,Oklahoma,90660.1610344261
65,8,Oklahoma,61135.540775415
66,1,Oklahoma,116309.06583049933
66,2,Oklahoma,168327.04284282346
66,3,Oklahoma,81935.06919624296
66,4,Oklahoma,139514.35953385878
66,5,Oklahoma,206030.26188310282
66,6,Oklahoma,109729.278886959
66,7,Oklahoma,91754.03871820902
66,8,Oklahoma,61873.18345084366
67,1,Oklahoma,120787.19967765787
67,2,Oklahoma,174807.97382240056
67,3,Oklahoma,85089.73477641099
67,4,Oklahoma,144885.94403702818
67,5,Oklahoma,213962.84291356386
67,6,Oklahoma,113954.07765306806
67,7,Oklahoma,95286.75444817891
67,8,Oklahoma,64255.425927508935
68,1,Oklahoma,124580.92688565078
68,2,Oklahoma,180298.4046646914
68,3,Oklahoma,87762.2633456935
68,4,Oklahoma,149436.5731551456
68,5,Oklahoma,220683.0637716259
68,6,Oklahoma,117533.18774095718
68,7,Oklahoma,98279.55462796701
68,8,Oklahoma,66273.58313500196
69,1,Oklahoma,128901.03513482313
69,2,Oklahoma,186550.63479956175
69,3,Oklahoma,90805.60623391723
69,4,Oklahoma,154618.60373201032
69,5,Oklahoma,228335.71773789078
69,6,Oklahoma,121608.90066591627
69,7,Oklahoma,101687.60693009006
69,8,Oklahoma,68571.76039504535
70,1,Oklahoma,132468.8525090752
70,2,Oklahoma,191714.12006808168
70,3,Oklahoma,93318.99039147655
70,4,Oklahoma,158898.25082872034
70,5,Oklahoma,234655.76117319346
70,6,Oklahoma,124974.8809949783
70,7,Oklahoma,104502.19108274499
70,8,Oklahoma,70469.73986328315
71,1,Oklahoma,135509.17598582403
71,2,Oklahoma,196114.1954746932
71,3,Oklahoma,95460.77626747533
71,4,Oklahoma,162545.16157987813
71,5,Oklahoma,240041.40018293992
71,6,Oklahoma,127843.2085866806
71,7,Oklahoma,106900.64520160129
71,8,Oklahoma,72087.10727040282
72,1,Oklahoma,138038.30668450124
72,2,Oklahoma,199774.45263892625
72,3,Oklahoma,97242.44734636143
72,4,Oklahoma,165578.8894074027
